NCES-School-ID,School-Name,School-Type,District,School-Level,Address,Phone,Latitude,Longitude
063560006067,Santa Cruz High,Public,Santa Cruz City High,High,"415 Walnut Ave., Santa Cruz, CA 95060",(831)429-3960,36.9711306,-122.0322504
062532003782,Santa Fe Computer Science Magnet,Public,Monrovia Unified,Middle,"148 West Duarte Rd., Monrovia, CA 91016",(626)471-2700,34.1312696,-118.002762
060006411533,Santa Fe Elementary,Public,Porterville Unified,Elementary,"600 West Grand Ave., Porterville, CA 93257",(559)782-6614,36.0774261,-119.0312999
064248006954,Santa Fe High,Public,Whittier Union High,High,"10400 South Orr and Day Rd., Santa Fe Springs, CA 90670",(562)698-8121,33.9403225,-118.0899351
061968002362,Santa Lucia Elementary,Public,King City Union,Elementary,"502 Collins St., King City, CA 93930",(831)385-3246,36.2159973,-121.1334379
060004907416,Santa Lucia Middle,Public,Coast Unified,Middle,"2850 Schoolhouse Ln., Cambria, CA 93428",(805)927-3693,35.56064430000001,-121.076095
061350012099,Santa Margarita Academy,Public,Fallbrook Union Elementary,"Elementary,Middle","400 West Elder St., Fallbrook, CA 92028",(760)731-5440,33.3794612,-117.2543005
062825004373,Santa Margarita Elementary,Public,Oceanside Unified,"Elementary,Middle","1 Carnes Rd., Oceanside, CA 92058",(760)901-7900,33.2309323,-117.3789999
060330000254,Santa Margarita Elementary,Public,Atascadero Unified,Elementary,"PO Box 380, Santa Margarita, CA 93453",(805)438-5633,35.3899526,-120.6092971
063567006084,Santa Maria High,Public,Santa Maria Joint Union High,High,"901 South Broadway, Santa Maria, CA 93454",(805)925-2567,34.9418703,-120.4367983
063570007360,Santa Monica Alternative (K-8),Public,Santa Monica-Malibu Unified,"Elementary,Middle","2525 Fifth St., Santa Monica, CA 90405",(310)396-2640,34.0052839,-118.481079
060159403333,Santa Monica Boulevard Community Charter,Public,Santa Monica Boulevard Community Charter District,Elementary,"1022 North Van Ness Ave., Los Angeles, CA 90038",(323)469-0971,34.0895533,-118.3154859
063570006102,Santa Monica High,Public,Santa Monica-Malibu Unified,High,"601 Pico Blvd., Santa Monica, CA 90405",(310)395-3204,34.0115834,-118.4850122
063570014126,Santa Monica-Malibu Preschool,Public,Santa Monica-Malibu Unified,,"1651 16th St., Santa Monica, CA 90404",(310)450-8338,34.0220549,-118.4790818
060142106114,Santa Paula High,Public,Santa Paula Unified,High,"404 North Sixth St., Santa Paula, CA 93060",(805)525-4400,34.3567115,-119.0704089
060142114709,Santa Paula Unified School District Independent Studies,Public,Santa Paula Unified,"Elementary,High","325 North Palm Ave., Santa Paula, CA 93060",(805)525-4407,34.3550467,-119.0725384
063579006116,Santa Rita Elementary,Public,Santa Rita Union Elementary,Elementary,"2014 Santa Rita St., Salinas, CA 93906",(831)443-7221,36.7245637,-121.6526491
062265002789,Santa Rita Elementary,Public,Los Altos Elementary,Elementary,"700 Los Altos Ave., Los Altos, CA 94022",(650)559-1600,37.3935038,-122.1227511
063579014170,Santa Rita Pre-K,Public,Santa Rita Union Elementary,,"57 Russell Rd., Salinas, CA 93906",(831)443-7200,36.7329045,-121.6496568
060210111023,Santa Rosa Academy,Public,Santa Rosa Academy District,"Elementary,High","27587 La Piedra Rd., Menifee, CA 92584",(951)672-2400,33.6768042,-117.1780631
063583011482,Santa Rosa Accelerated Charter,Public,Santa Rosa High,Elementary,"4650 Badger Rd., Santa Rosa, CA 95409",(707)890-3860,38.4813566,-122.671357
063581011850,Santa Rosa Charter School for the Arts,Public,Santa Rosa Elementary,"Elementary,Middle","756 Humboldt St., Santa Rosa, CA 95404",(707)890-3920,38.4471747,-122.7136595
063581006119,Santa Rosa French-American Charter (SRFACS),Public,Santa Rosa Elementary,"Elementary,Middle","1350 Sonoma Ave., Santa Rosa, CA 95405",(707)890-3930,38.4413582,-122.6966952
063583006132,Santa Rosa High,Public,Santa Rosa High,High,"1235 Mendocino Ave., Santa Rosa, CA 95401",(707)890-3850,38.4525898,-122.7180493
063583006133,Santa Rosa Middle,Public,Santa Rosa High,Middle,"500 E St., Santa Rosa, CA 95404",(707)890-3865,38.44460830000001,-122.7094496
060330000255,Santa Rosa Road Academic Academy,Public,Atascadero Unified,Elementary,"8655 Santa Rosa Rd., Atascadero, CA 93422",(805)462-4290,35.4649921,-120.6558402
063099004806,Santa Rosa Technology Magnet,Public,Pleasant Valley,"Elementary,Middle","13282 Santa Rosa Rd., Camarillo, CA 93012",(805)383-5355,34.2435519,-118.8796823
063684006265,Santa Susana Elementary,Public,Simi Valley Unified,Elementary,"4300 Apricot Rd., Simi Valley, CA 93063",(805)520-6765,34.2799898,-118.7112133
063684006815,Santa Susana High,Public,Simi Valley Unified,High,"3570 East Cochran St., Simi Valley, CA 93063",(805)520-6800,34.2779451,-118.7282438
062781004223,Santa Teresa Elementary,Public,Oak Grove Elementary,Elementary,"6200 Encinal Dr., San Jose, CA 95119",(408)227-3303,37.234497,-121.7951508
061182001308,Santa Teresa High,Public,East Side Union High,High,"6150 Snell Rd., San Jose, CA 95123",(408)347-6200,37.23463,-121.8277751
060933000942,Santa Ynez Elementary,Public,College Elementary,"Elementary,Middle","3525 Pine St., Santa Ynez, CA 93460",(805)686-7310,34.6163469,-120.0887531
060219710398,Santa Ynez Valley Charter,Public,Santa Ynez Valley Charter District,"Elementary,Middle","1224 Tyndall St., Santa Ynez, CA 93460",(805)686-7360,34.6167503,-120.0830567
063585006136,Santa Ynez Valley Union High,Public,Santa Ynez Valley Union High,High,"2975 Mission Dr., Solvang, CA 93463",(805)688-6487,34.6080511,-120.0997625
061623002026,Santana High,Public,Grossmont Union High,High,"9915 North Magnolia Ave., Santee, CA 92071",(619)956-0211,32.8573336,-116.9692071
063375005212,Santana High (Continuation),Public,Rowland Unified,High,"1006 Otterbein St., Rowland Heights, CA 91748",(626)965-5971,33.9974126,-117.8829006
063588001222,Santee Alternative,Public,Santee,"Elementary,Middle","10250 El Nopal, Santee, CA 92071",(619)956-2490,32.8627275,-116.9722435
062271011626,Santee Education Complex,Public,Los Angeles Unified,High,"1921 South Maple Ave., Los Angeles, CA 90011",(213)763-1000,33.9833368,-118.1319574
061437001650,Santee Elementary,Public,Franklin-McKinley Elementary,Elementary,"1313 Audubon Dr., San Jose, CA 95122",(408)283-6450,37.3284643,-121.8466537
063588010639,Santee Success Program,Public,Santee,"Elementary,Middle","9619 Cuyamaca St., Santee, CA 92071",(619)956-2453,32.8523591,-116.9828126
063531006006,Santiago Elementary,Public,Santa Ana Unified,"Elementary,Middle","2212 North Baker St., Santa Ana, CA 92706",(714)564-8400,33.76627,-117.8830663
061488001878,Santiago High,Public,Garden Grove Unified,High,"12342 Trask Ave., Garden Grove, CA 92843",(714)663-6215,33.7643477,-117.9154628
060985004959,Santiago High,Public,Corona-Norco Unified,High,"1395 Foothill Pkwy., Corona, CA 92881",(951)739-5600,33.8356908,-117.5458469
068450007064,Santiago Hills Elementary,Public,Irvine Unified,Elementary,"29 Christamon West, Irvine, CA 92620",(949)936-6000,33.718307,-117.7589549
060189404450,Santiago Middle,Public,Santiago Middle District,Middle,"515 North Rancho Santiago Blvd., Orange, CA 92869",(714)997-6366,33.7954267,-117.7974775
063386005313,Santiago STEAM Magnet Elementary,Public,Saddleback Valley Unified,Elementary,"24982 Rivendell Dr., Lake Forest, CA 92630",(949)586-2820,33.6326454,-117.6937279
062271000444,Sara Coughlin Elementary,Public,Los Angeles Unified,Elementary,"11035 Borden St., Pacoima, CA 91331",(818)686-6428,34.2703727,-118.4027551
061488001861,Sarah McGarvin Intermediate,Public,Garden Grove Unified,Middle,"9802 Bishop Pl., Westminster, CA 92683",(714)663-6218,33.7401466,-117.9581705
063591006151,Saratoga Elementary,Public,Saratoga Union Elementary,Elementary,"14592 Oak St., Saratoga, CA 95070",(408)867-3476,37.25518470000001,-122.0334377
062280003487,Saratoga High,Public,Los Gatos-Saratoga Union High,High,"20300 Herriman Ave., Saratoga, CA 95070",(408)867-3411,37.2661616,-122.0291068
063591014314,Saratoga Special Services Preschool,Public,Saratoga Union Elementary,,"20460 Forrest Hills Dr., Saratoga, CA 95070",(408)867-3424,37.2554913,-122.0317138
060714000655,Sartorette Charter,Public,Cambrian,Elementary,"3850 Woodford Dr., San Jose, CA 95124",(408)264-4380,37.2605453,-121.9096198
063720006303,Sassarini Elementary,Public,Sonoma Valley Unified,Elementary,"652 Fifth St. West, Sonoma, CA 95476",(707)935-6040,38.2902553,-122.4680199
062271003334,Saticoy Elementary,Public,Los Angeles Unified,Elementary,"7850 Ethel Ave., North Hollywood, CA 91605",(818)765-0783,34.2129154,-118.4164583
062271003337,Saturn Street Elementary,Public,Los Angeles Unified,Elementary,"5360 Saturn St., Los Angeles, CA 90019",(323)931-1688,34.0466025,-118.3561935
063594006152,Saucelito Elementary,Public,Saucelito Elementary,"Elementary,Middle","17615 Avenue 104, Terra Bella, CA 93270",(559)784-2164,35.9786565,-119.1785243
064251006961,Saugus High,Public,William S. Hart Union High,High,"21900 Centurion Way, Saugus, CA 91350",(661)297-3900,34.4422368,-118.5174813
060907007604,Saul Martinez Elementary,Public,Coachella Valley Unified,Elementary,"65-705 Johnson St., Mecca, CA 92254",(760)396-1935,33.5723685,-116.0624936
060228511951,SAVA - Sacramento Academic and Vocational Academy,Public,SAVA - Sacramento Academic and Vocational Academy District,"Middle,High","1214 North Market Blvd., Sacramento, CA 95834",(916)286-1920,38.6462218,-121.4892901
060179614368,SAVA - Sacramento Academic and Vocational Academy - EGUSD,Public,SAVA - Sacramento ACAD and Vocational Acad - EGUSD DIST,"Middle,High","3141 Dwight Rd. Ste. 400, Elk Grove, CA 95758",(916)428-3200,38.4264993,-121.4610835
060234814224,SAVA - Sacramento Academic and Vocational Academy - SCUSD,Public,SAVA - Sacramento ACAD and Vocational Acad - SCUSD DIST,"Middle,High","5330 Power Inn Rd. Ste. A, Sacramento, CA 95820",(916)387-8063,38.5268722,-121.4098167
060263000187,Savanna High,Public,Anaheim Union High,High,"301 North Gilbert St., Anaheim, CA 92801",(714)220-4262,33.8354638,-117.9682874
063357005181,Savannah Elementary,Public,Rosemead Elementary,Elementary,"3720 North Rio Hondo Ave., Rosemead, CA 91770",(626)443-4015,34.0765977,-118.0640726
060230114293,Savant Preparatory Academy of Business,Public,Savant Preparatory Academy of Business District,Elementary,"PO Box 90243, San Bernardino, CA 92427",(909)677-0213,34.1701882,-117.341017
069105213701,Sawtooth Ridge Community,Public,Mono County Office of Education,"Middle,High","PO Box 130, Mammoth Lakes, CA 93546",(760)934-0031,37.648546,-118.972079
063738014501,SBUSD Virtual Academy,Public,South Bay Union,Elementary,"601 ELM AVE., IMPERIAL BEACH, CA 91932",(619)628-1605,32.5800193,-117.1201788
060189714356,Scale Leadership Academy - East,Public,Scale Leadership Academy - East District,"Elementary,High","1880 Compton Ave, Corona, CA 92881",(888)315-4660,33.8548108,-117.5369263
063963006598,Scandia Elementary,Public,Travis Unified,Elementary,"100 Broadway St., Travis AFB, CA 94535",(707)437-4691,38.275583,-121.9451863
061455001764,Scandinavian Middle,Public,Fresno Unified,Middle,"3216 North Sierra Vista, Fresno, CA 93726",(559)253-6510,36.7802875,-119.7402966
061674002130,Schafer Park Elementary,Public,Hayward Unified,Elementary,"PO Box 5000, Hayward, CA 94540",(510)723-3895,37.6599999,-122.1
063459005737,Schallenberger Elementary,Public,San Jose Unified,Elementary,"1280 Koch Ln., San Jose, CA 95125",(408)535-6253,37.2803451,-121.8876189
060003901213,Schendel Elementary,Public,Delhi Unified,Elementary,"9716 Hinton Ave., Delhi, CA 95315",(209)656-2040,37.4299367,-120.7787742
064215006912,Schmitt Elementary,Public,Westminster,Elementary,"7200 Trask Ave., Westminster, CA 92683",(714)894-7264,33.7658028,-118.0047642
063021014047,Scholar Plus Online Learning,Public,Perris Union High,"Middle,High","418 Ellis Ave., Perris, CA 92570",(951)657-7357,33.772349,-117.232669
060160014079,Scholarship Prep - Oceanside,Public,Scholarship Prep - Oceanside District,"Elementary,Middle","4070 MISSION AVE., OCEANSIDE, CA 92057",(442)262-3249,33.2320039,-117.317026
060175414060,Scholarship Prep - Orange County,Public,Scholarship Prep - Orange County District,"Elementary,Middle","1010 West 17th St., Santa Ana, CA 92706",(714)795-3498,33.7598905,-117.8781851
060249314408,Scholarship Prep - South Bay,Public,Scholarship Prep - South Bay District,"Elementary,Middle","24910 S. Avalon Blvd., Wilmington, CA 90744",(424)251-9089,33.7998839,-118.2635344
060211012640,School for Entrepreneurship and Technology,Public,School for Entrepreneurship and Technology District,High,"3540 Aero Ct., San Diego, CA 92123",(858)874-4338,32.8071007,-117.1488701
062271012370,School for the Visual Arts and Humanities,Public,Los Angeles Unified,High,"701 South Catalina St., Los Angeles, CA 90005",(213)480-4700,34.0603407,-118.2970862
060218011207,School of Arts and Enterprise,Public,School of Arts and Enterprise District,"Middle,High","295 North Garey Ave., Pomona, CA 91767",(909)622-0699,34.0602273,-117.750669
062271011650,School of Business and Tourism at Contreras Learning Complex,Public,Los Angeles Unified,High,"322 Lucas Ave., Los Angeles, CA 90017",(213)240-3840,34.0574676,-118.2614788
063384012139,School of Engineering & Sciences,Public,Sacramento City Unified,"Middle,High","7345 Gloria Dr., Sacramento, CA 95831",(916)395-5040,38.4944972,-121.5359967
063132012112,School of Extended Educational Options,Public,Pomona Unified,"Elementary,High","2211 North Orange Grove Ave., Pomona, CA 91767",(909)397-4900,34.0873734,-117.7447507
060216407497,School of Unlimited Learning,Public,School of Unlimited Learning District,High,"1920 Mariposa Mall, Fresno, CA 93721",(559)500-1352,36.7333266,-119.7918211
064215006913,Schroeder Elementary,Public,Westminster,Elementary,"15151 Columbia Ln., Huntington Beach, CA 92647",(714)894-7268,33.7424737,-118.0186849
062547003808,Schurr High,Public,Montebello Unified,High,"820 North Wilcox Ave., Montebello, CA 90640",(323)887-3090,34.0284139,-118.1217773
062025002434,Sci Tech Engr Arts and Math Acad at La Presa,Public,La Mesa-Spring Valley,"Elementary,Middle","1001 Leland St., Spring Valley, CA 91977",(619)668-5720,32.7125679,-117.004088
062271013162,Sci Tech Engr Arts and Math at Legacy High Sch Complex,Public,Los Angeles Unified,High,"5225 Tweedy Blvd., South Gate, CA 90280",(323)357-7540,33.9413188,-118.1790962
064308012745,Science & Technology Academy at Knights Landing,Public,Woodland Joint Unified,Elementary,"9544 Mill St., Knights Landing, CA 95645",(530)735-6435,38.7981898,-121.7202139
062271013971,Science Academy STEM Magnet,Public,Los Angeles Unified,"Middle,High","5525 Vineland Ave., North Hollywood, CA 91601",(818)753-4470,34.1709636,-118.3704979
061185001322,Scott Avenue Elementary,Public,East Whittier City Elementary,Elementary,"11701 Scott Ave., Whittier, CA 90604",(562)907-6440,33.9271168,-118.0008154
063543006051,Scott Lane Elementary,Public,Santa Clara Unified,Elementary,"1925 Scott Blvd., Santa Clara, CA 95050",(408)423-4100,37.3584467,-121.9584198
064214014464,Scott M. Leaman,Public,Western Placer Unified,Elementary,"1200 Brentford Cir., Lincoln, CA 95648",(916)543-0297,38.8631855,-121.3131658
060015904089,Scott River High,Public,Scott Valley Unified,High,"PO Box 59, Etna, CA 96027",(530)467-5279,41.4568065,-122.8947551
060015910426,Scott Valley Community Day,Public,Scott Valley Unified,"Middle,High","PO Box 687, Fort Jones, CA 96032",(530)467-5279,41.6076387,-122.8403099
060015908834,Scott Valley Junior High,Public,Scott Valley Unified,Middle,"PO Box 607, Fort Jones, CA 96032",(530)468-5565,41.6076387,-122.8403099
060004308369,Scotts Valley High,Public,Scotts Valley Unified,High,"555 Glenwood Dr., Scotts Valley, CA 95066",(831)439-9555,37.0721466,-122.0051187
060004306173,Scotts Valley Middle,Public,Scotts Valley Unified,Middle,"8 Bean Creek Rd., Scotts Valley, CA 95066",(831)438-0610,37.045168,-122.0240536
063432010380,Scripps Elementary,Public,San Diego Unified,Elementary,"11778 Cypress Canyon Rd., San Diego, CA 92131",(619)605-2000,32.9298649,-117.0821089
063432002688,Scripps Ranch High,Public,San Diego Unified,High,"10410 Falcon Way, San Diego, CA 92131",(858)302-3400,32.9105732,-117.1114405
060907000928,Sea View Elementary,Public,Coachella Valley Unified,Elementary,"2467 Sea Shore Ave., Salton City, CA 92275",(760)848-1565,33.308033,-115.9578054
062691004074,Searles Elementary,Public,New Haven Unified,Elementary,"33629 15th St., Union City, CA 94587",(510)471-2772,37.5952087,-122.0276507
